"AnimalID","Date","DateType","Weight_DayDiff","Weight","WeightDiff_Type"
"DVF047",2023-01-27,"Urine",0,150,"BeforeAfter"
"DVF047",2023-02-03,"Urine",0,152,"BeforeAfter"
"DVF047",2023-02-11,"Urine",0,152,"BeforeAfter"
"DVF047",2023-02-14,"Urine",0,151,"BeforeAfter"
"DVF047",2023-02-18,"Urine",0,151,"BeforeAfter"
"DVF047",2023-02-21,"Urine",0,152,"BeforeAfter"
"DVF047",2023-02-24,"Urine",0,147,"BeforeAfter"
"MIM003",2022-06-10,"Urine",0,180,"BeforeAfter"
"MIM003",2022-06-29,"Urine",0,190,"BeforeAfter"
"MIM003",2022-08-15,"Urine",0,180,"BeforeAfter"
"MIM003",2022-08-17,"Urine",0,184.5,"BeforeAfter"
"MIM003",2022-08-30,"Urine",0,176,"BeforeAfter"
"MIM003",2022-09-13,"Urine",0,174,"BeforeAfter"
"MIM003",2022-11-14,"Urine",0,166,"BeforeAfter"
"DVF048",2022-05-04,"Urine",0,110,"BeforeAfter"
"DVF048",2022-05-29,"Urine",0,112,"BeforeAfter"
"DVF048",2022-06-27,"Urine",0,110,"BeforeAfter"
"DVF048",2022-07-07,"Urine",0,106,"BeforeAfter"
"DVF048",2022-07-18,"Urine",0,104,"BeforeAfter"
"DVF048",2022-07-21,"Urine",0,105,"BeforeAfter"
"DVF048",2022-07-24,"Urine",0,113,"BeforeAfter"
"DVF048",2022-07-27,"Urine",0,110,"BeforeAfter"
"DVF048",2022-07-30,"Urine",0,114,"BeforeAfter"
"DVF048",2022-08-02,"Urine",0,114,"BeforeAfter"
"DVF048",2022-08-06,"Urine",0,115,"BeforeAfter"
"DVF048",2022-08-09,"Urine",0,117,"BeforeAfter"
"DVF048",2022-08-12,"Urine",0,113,"BeforeAfter"
"DVF048",2022-08-14,"Urine",0,115,"BeforeAfter"
"DVF048",2022-08-16,"Urine",0,119,"BeforeAfter"
"DVF048",2022-08-18,"Urine",0,114,"BeforeAfter"
"DVF048",2022-08-20,"Urine",0,116,"BeforeAfter"
"DVF048",2022-08-22,"Urine",0,122,"BeforeAfter"
"DVF048",2022-08-24,"Urine",0,120,"BeforeAfter"
"DVF048",2022-08-26,"Urine",0,119,"BeforeAfter"
"DVF048",2022-08-28,"Urine",0,115,"BeforeAfter"
"DVF048",2022-08-30,"Urine",0,121,"BeforeAfter"
"DVF048",2022-09-01,"Urine",0,115.5,"BeforeAfter"
"DVF048",2022-09-03,"Urine",0,121,"BeforeAfter"
"DVF048",2022-09-06,"Urine",0,124,"BeforeAfter"
"DVF048",2022-09-13,"Urine",0,119,"BeforeAfter"
"DVF048",2022-09-19,"Urine",0,122,"BeforeAfter"
"DVF048",2022-09-26,"Urine",0,127,"BeforeAfter"
"DVF048",2022-10-03,"Urine",0,128,"BeforeAfter"
"DVF048",2022-10-10,"Urine",0,126,"BeforeAfter"
"DVF048",2022-10-17,"Urine",0,132,"BeforeAfter"
"DVF048",2022-10-24,"Urine",0,131,"BeforeAfter"
"DVF048",2022-10-31,"Urine",0,126,"BeforeAfter"
"DVF048",2022-11-07,"Urine",0,129,"BeforeAfter"
"DVF048",2022-11-14,"Urine",0,134,"BeforeAfter"
"DVF048",2022-11-21,"Urine",0,135,"BeforeAfter"
"DVF048",2022-11-29,"Urine",0,137,"BeforeAfter"
"DVF048",2022-12-05,"Urine",0,137,"BeforeAfter"
"DVF048",2022-12-12,"Urine",0,137,"BeforeAfter"
"DVF048",2022-12-19,"Urine",0,124,"BeforeAfter"
"DVF048",2022-12-28,"Urine",0,124,"BeforeAfter"
"DVF048",2023-01-07,"Urine",0,120,"BeforeAfter"
"DVF048",2023-01-11,"Urine",0,103,"BeforeAfter"
"DVF048",2023-01-24,"Urine",0,117,"BeforeAfter"
"DVF048",2023-02-07,"Urine",0,112,"BeforeAfter"
"DVF061",2022-05-08,"Urine",0,127,"BeforeAfter"
"DVF061",2022-05-29,"Urine",0,135,"BeforeAfter"
"DVF061",2022-07-07,"Urine",0,138,"BeforeAfter"
"DVF061",2022-07-18,"Urine",0,143,"BeforeAfter"
"DVF061",2022-07-21,"Urine",0,143.666666666667,"BeforeAfter"
"DVF061",2022-07-24,"Urine",0,144,"BeforeAfter"
"DVF061",2022-07-27,"Urine",0,145,"BeforeAfter"
"DVF061",2022-07-30,"Urine",0,143,"BeforeAfter"
"DVF061",2022-08-02,"Urine",0,149,"BeforeAfter"
"DVF061",2022-08-06,"Urine",0,146,"BeforeAfter"
"DVF061",2022-08-09,"Urine",0,148,"BeforeAfter"
"DVF061",2022-08-12,"Urine",0,148,"BeforeAfter"
"DVF061",2022-08-14,"Urine",0,150,"BeforeAfter"
"DVF061",2022-08-16,"Urine",0,148,"BeforeAfter"
"DVF061",2022-08-18,"Urine",0,145,"BeforeAfter"
"DVF061",2022-08-20,"Urine",0,150,"BeforeAfter"
"DVF061",2022-08-22,"Urine",0,148,"BeforeAfter"
"DVF061",2022-08-24,"Urine",0,146,"BeforeAfter"
"DVF061",2022-08-26,"Urine",0,154,"BeforeAfter"
"DVF061",2022-08-28,"Urine",0,144,"BeforeAfter"
"DVF061",2022-08-30,"Urine",0,150,"BeforeAfter"
"DVF061",2022-09-01,"Urine",0,145.5,"BeforeAfter"
"DVF061",2022-09-03,"Urine",0,151,"BeforeAfter"
"DVF061",2022-09-06,"Urine",0,154,"BeforeAfter"
"DVF061",2022-09-13,"Urine",0,153,"BeforeAfter"
"DVF061",2022-09-19,"Urine",0,150,"BeforeAfter"
"DVF061",2022-09-26,"Urine",0,157,"BeforeAfter"
"DVF061",2022-10-03,"Urine",0,160,"BeforeAfter"
"DVF061",2022-10-10,"Urine",0,158,"BeforeAfter"
"DVF061",2022-10-17,"Urine",0,160,"BeforeAfter"
"DVF061",2022-10-24,"Urine",0,156,"BeforeAfter"
"DVF061",2022-10-31,"Urine",0,152,"BeforeAfter"
"DVF061",2022-11-07,"Urine",0,152,"BeforeAfter"
"DVF061",2022-11-14,"Urine",0,156,"BeforeAfter"
"DVF061",2022-11-21,"Urine",0,158,"BeforeAfter"
"DVF061",2022-11-29,"Urine",0,159,"BeforeAfter"
"DVF061",2022-12-05,"Urine",0,156,"BeforeAfter"
"DVF061",2022-12-12,"Urine",0,159,"BeforeAfter"
"DVF061",2022-12-19,"Urine",0,161,"BeforeAfter"
"DVF061",2022-12-28,"Urine",0,163,"BeforeAfter"
"DVF061",2023-01-07,"Urine",0,165,"BeforeAfter"
"DVF061",2023-01-11,"Urine",0,166,"BeforeAfter"
"DVF061",2023-01-24,"Urine",0,172,"BeforeAfter"
"DVF061",2023-02-07,"Urine",0,175,"BeforeAfter"
"G10M033",2022-06-10,"Urine",0,165,"BeforeAfter"
"G10M033",2022-06-29,"Urine",0,155,"BeforeAfter"
"G10M033",2022-08-15,"Urine",0,159,"BeforeAfter"
"G10M033",2022-08-30,"Urine",0,162,"BeforeAfter"
"G10M033",2022-09-13,"Urine",0,159,"BeforeAfter"
"G10M033",2022-11-16,"Urine",0,167,"BeforeAfter"
"MIF012",2022-05-29,"Urine",0,108,"BeforeAfter"
"MIF012",2022-07-07,"Urine",0,119,"BeforeAfter"
"MIF012",2022-07-18,"Urine",0,120,"BeforeAfter"
"MIF012",2022-07-21,"Urine",0,118.5,"BeforeAfter"
"MIF012",2022-07-24,"Urine",0,116,"BeforeAfter"
"MIF012",2022-07-27,"Urine",0,125,"BeforeAfter"
"MIF012",2022-07-30,"Urine",0,123,"BeforeAfter"
"MIF012",2022-08-02,"Urine",0,131,"BeforeAfter"
"MIF012",2022-08-06,"Urine",0,129,"BeforeAfter"
"MIF012",2022-08-09,"Urine",0,128,"BeforeAfter"
"MIF012",2022-08-12,"Urine",0,130,"BeforeAfter"
"MIF012",2022-08-14,"Urine",0,134,"BeforeAfter"
"MIF012",2022-08-16,"Urine",0,128.5,"BeforeAfter"
"MIF012",2022-08-17,"Urine",0,126,"BeforeAfter"
"MIF012",2022-08-19,"Urine",0,131,"BeforeAfter"
"MIF012",2022-08-21,"Urine",0,136,"BeforeAfter"
"MIF012",2022-08-23,"Urine",0,130,"BeforeAfter"
"MIF012",2022-08-25,"Urine",0,133,"BeforeAfter"
"MIF012",2022-08-27,"Urine",0,132,"BeforeAfter"
"MIF012",2022-09-04,"Urine",0,139,"BeforeAfter"
"MIF012",2022-09-10,"Urine",0,136,"BeforeAfter"
"MIF012",2022-09-17,"Urine",0,148,"BeforeAfter"
"MIF012",2022-09-24,"Urine",0,144,"BeforeAfter"
"MIF012",2022-10-01,"Urine",0,141,"BeforeAfter"
"MIF012",2022-10-08,"Urine",0,143,"BeforeAfter"
"MIF012",2022-10-15,"Urine",0,146,"BeforeAfter"
"MIF012",2023-01-13,"Urine",0,154,"BeforeAfter"
"MIF012",2023-01-16,"Urine",0,153,"BeforeAfter"
"MIF012",2023-01-19,"Urine",0,153,"BeforeAfter"
"MIF012",2023-01-27,"Urine",0,150,"BeforeAfter"
"MIF012",2023-02-03,"Urine",0,150,"BeforeAfter"
"MIF012",2023-02-11,"Urine",0,157,"BeforeAfter"
"MIF012",2023-02-14,"Urine",0,150,"BeforeAfter"
"MIF012",2023-02-18,"Urine",0,144,"BeforeAfter"
"MIF012",2023-02-21,"Urine",0,148,"BeforeAfter"
"MIF012",2023-02-24,"Urine",0,151,"BeforeAfter"
"MIF016",2022-05-29,"Urine",0,127,"BeforeAfter"
"MIF016",2022-07-07,"Urine",0,138,"BeforeAfter"
"MIF016",2022-07-18,"Urine",0,138,"BeforeAfter"
"MIF016",2022-07-21,"Urine",0,142,"BeforeAfter"
"MIF016",2022-07-24,"Urine",0,142,"BeforeAfter"
"MIF016",2022-07-27,"Urine",0,149,"BeforeAfter"
"MIF016",2022-07-30,"Urine",0,152,"BeforeAfter"
"MIF016",2022-08-02,"Urine",0,153,"BeforeAfter"
"MIF016",2022-08-06,"Urine",0,150,"BeforeAfter"
"MIF016",2022-08-09,"Urine",0,154,"BeforeAfter"
"MIF016",2022-08-12,"Urine",0,152,"BeforeAfter"
"MIF016",2022-08-14,"Urine",0,152,"BeforeAfter"
"MIF016",2022-08-16,"Urine",0,152,"BeforeAfter"
"MIF016",2022-08-17,"Urine",0,154.666666666667,"BeforeAfter"
"MIF016",2022-08-19,"Urine",0,150,"BeforeAfter"
"MIF016",2022-08-21,"Urine",0,153,"BeforeAfter"
"MIF016",2022-08-23,"Urine",0,149,"BeforeAfter"
"MIF016",2022-08-25,"Urine",0,146,"BeforeAfter"
"MIF016",2022-08-27,"Urine",0,149,"BeforeAfter"
"MIF016",2022-09-04,"Urine",0,144,"BeforeAfter"
"MIF016",2022-09-10,"Urine",0,148,"BeforeAfter"
"MIF016",2022-09-17,"Urine",0,155,"BeforeAfter"
"MIF016",2022-09-24,"Urine",0,154,"BeforeAfter"
"MIF016",2022-10-01,"Urine",0,160,"BeforeAfter"
"MIF016",2022-10-08,"Urine",0,145,"BeforeAfter"
"MIF016",2022-10-15,"Urine",0,157,"BeforeAfter"
"MIF016",2022-10-22,"Urine",0,157,"BeforeAfter"
"MIF016",2022-10-29,"Urine",0,161,"BeforeAfter"
"MIF016",2022-11-05,"Urine",0,168,"BeforeAfter"
"MIF016",2022-11-12,"Urine",0,172,"BeforeAfter"
"MIF016",2022-11-18,"Urine",0,179,"BeforeAfter"
"MIF016",2022-11-25,"Urine",0,140,"BeforeAfter"
"MIF016",2022-12-08,"Urine",0,140,"BeforeAfter"
"MIF016",2022-12-24,"Urine",0,153,"BeforeAfter"
"MIF016",2023-01-07,"Urine",0,134,"BeforeAfter"
"MIF016",2023-01-21,"Urine",0,145,"BeforeAfter"
"MIF016",2023-01-24,"Urine",0,154,"BeforeAfter"
"MIF016",2023-02-04,"Urine",0,159,"BeforeAfter"
"MIF016",2023-02-18,"Urine",0,168,"BeforeAfter"
"MIF016",2023-02-27,"Urine",0,174,"BeforeAfter"
"MIF016",2023-03-08,"Urine",0,135,"BeforeAfter"
"MIF016",2023-03-13,"Urine",0,135,"BeforeAfter"
"DVM021",2022-01-31,"Urine",0,151,"BeforeAfter"
"DVM021",2022-02-03,"Urine",0,154,"BeforeAfter"
"DVM021",2022-02-11,"Urine",0,153,"BeforeAfter"
"DVM021",2022-06-10,"Urine",0,165,"BeforeAfter"
"DVM021",2022-06-29,"Urine",0,162,"BeforeAfter"
"DVM021",2022-08-15,"Urine",0,156,"BeforeAfter"
"DVM021",2022-08-17,"Urine",0,165,"BeforeAfter"
"DVM021",2022-08-30,"Urine",0,156,"BeforeAfter"
"DVM021",2022-09-13,"Urine",0,162,"BeforeAfter"
"DVM021",2022-11-16,"Urine",0,162,"BeforeAfter"
"DVM021",2023-01-29,"Urine",0,159,"BeforeAfter"
"DVM021",2023-02-08,"Urine",0,161,"BeforeAfter"
"TSF048",2022-04-23,"Urine",0,159,"BeforeAfter"
"TSF048",2022-04-25,"Urine",0,138,"BeforeAfter"
"TSF048",2022-04-27,"Urine",0,143,"BeforeAfter"
"TSF048",2022-04-29,"Urine",0,145,"BeforeAfter"
"TSF048",2022-04-30,"Urine",0,141,"BeforeAfter"
"TSF048",2022-05-01,"Urine",0,139,"BeforeAfter"
"TSF048",2022-05-02,"Urine",0,139,"BeforeAfter"
"TSF048",2022-05-04,"Urine",0,143,"BeforeAfter"
"TSF048",2022-05-06,"Urine",0,140,"BeforeAfter"
"TSF048",2022-05-29,"Urine",0,141,"BeforeAfter"
"TSF048",2022-05-31,"Urine",0,145,"BeforeAfter"
"TSF048",2022-06-02,"Urine",0,148,"BeforeAfter"
"TSF048",2022-06-04,"Urine",0,145,"BeforeAfter"
"TSF048",2022-06-07,"Urine",0,148,"BeforeAfter"
"TSF048",2022-06-08,"Urine",0,145,"BeforeAfter"
"TSF048",2022-06-10,"Urine",0,148,"BeforeAfter"
"TSF048",2022-06-12,"Urine",0,152,"BeforeAfter"
"TSF048",2022-06-14,"Urine",0,147,"BeforeAfter"
"TSF048",2022-06-16,"Urine",0,144,"BeforeAfter"
"TSF048",2022-06-18,"Urine",0,147,"BeforeAfter"
"TSF048",2022-06-20,"Urine",0,145,"BeforeAfter"
"TSF048",2022-06-22,"Urine",0,145,"BeforeAfter"
"TSF048",2022-06-24,"Urine",0,145,"BeforeAfter"
"TSF048",2022-06-26,"Urine",0,144,"BeforeAfter"
"TSF048",2022-06-28,"Urine",0,144,"BeforeAfter"
"TSF048",2022-06-30,"Urine",0,148,"BeforeAfter"
"TSF048",2022-07-02,"Urine",0,146,"BeforeAfter"
"TSF048",2022-07-04,"Urine",0,146,"BeforeAfter"
"TSF048",2022-07-06,"Urine",0,149.5,"BeforeAfter"
"TSF048",2022-07-08,"Urine",0,147,"BeforeAfter"
"TSF048",2022-07-10,"Urine",0,146,"BeforeAfter"
"TSF048",2022-07-12,"Urine",0,148,"BeforeAfter"
"TSF048",2022-07-14,"Urine",0,146,"BeforeAfter"
"TSF048",2022-07-16,"Urine",0,147,"BeforeAfter"
"TSF048",2022-07-18,"Urine",0,152,"BeforeAfter"
"TSF048",2022-07-21,"Urine",0,145,"BeforeAfter"
"TSF048",2022-07-24,"Urine",0,146,"BeforeAfter"
"TSF048",2022-07-27,"Urine",0,155,"BeforeAfter"
"TSF048",2022-07-30,"Urine",0,155,"BeforeAfter"
"TSF048",2022-08-02,"Urine",0,160,"BeforeAfter"
"TSF048",2022-08-06,"Urine",0,154,"BeforeAfter"
"TSF048",2022-08-09,"Urine",0,165,"BeforeAfter"
"TSF048",2022-08-12,"Urine",0,155,"BeforeAfter"
"TSF048",2022-08-14,"Urine",0,157,"BeforeAfter"
"TSF048",2022-08-16,"Urine",0,157,"BeforeAfter"
"TSF048",2022-08-17,"Urine",0,160,"BeforeAfter"
"TSF048",2022-08-19,"Urine",0,154,"BeforeAfter"
"TSF048",2022-08-21,"Urine",0,158,"BeforeAfter"
"TSF048",2022-08-23,"Urine",0,159,"BeforeAfter"
"TSF048",2022-08-25,"Urine",0,155,"BeforeAfter"
"TSF048",2022-08-27,"Urine",0,159,"BeforeAfter"
"TSF048",2022-09-04,"Urine",0,162,"BeforeAfter"
"TSF048",2022-09-10,"Urine",0,157,"BeforeAfter"
"TSF048",2022-09-17,"Urine",0,158,"BeforeAfter"
"TSF048",2022-09-24,"Urine",0,154,"BeforeAfter"
"TSF048",2022-10-01,"Urine",0,165,"BeforeAfter"
"TSF048",2022-10-08,"Urine",0,160,"BeforeAfter"
"TSF048",2022-10-15,"Urine",0,168,"BeforeAfter"
"TSF048",2022-10-22,"Urine",0,174,"BeforeAfter"
"TSF048",2022-10-29,"Urine",0,181,"BeforeAfter"
"TSF048",2022-11-05,"Urine",0,182,"BeforeAfter"
"TSF048",2022-11-12,"Urine",0,198,"BeforeAfter"
"TSF048",2022-11-18,"Urine",0,155,"BeforeAfter"
"TSF048",2022-11-24,"Urine",0,148,"BeforeAfter"
"TSF048",2022-12-02,"Urine",0,143,"BeforeAfter"
"TSF048",2022-12-09,"Urine",0,144,"BeforeAfter"
"TSF048",2022-12-17,"Urine",0,139,"BeforeAfter"
"TSF048",2022-12-24,"Urine",0,144,"BeforeAfter"
"TSF048",2023-01-07,"Urine",0,133,"BeforeAfter"
"TSF048",2023-01-21,"Urine",0,132,"BeforeAfter"
"TSF048",2023-02-04,"Urine",0,142,"BeforeAfter"
"TSF048",2023-02-18,"Urine",0,139,"BeforeAfter"
"TSF048",2023-03-07,"Urine",0,147,"BeforeAfter"
"TSF048",2023-03-14,"Urine",0,143,"BeforeAfter"
"TSF048",2023-03-20,"Urine",0,154,"BeforeAfter"
"MIF008",2022-05-04,"Urine",0,126,"BeforeAfter"
"MIF008",2022-05-29,"Urine",0,138,"BeforeAfter"
"MIF008",2022-07-07,"Urine",0,155,"BeforeAfter"
"MIF008",2022-07-18,"Urine",0,151,"BeforeAfter"
"MIF008",2022-07-21,"Urine",0,150.666666666667,"BeforeAfter"
"MIF008",2022-07-24,"Urine",0,149,"BeforeAfter"
"MIF008",2022-07-27,"Urine",0,150,"BeforeAfter"
"MIF008",2022-07-30,"Urine",0,159,"BeforeAfter"
"MIF008",2022-08-02,"Urine",0,155,"BeforeAfter"
"MIF008",2022-08-06,"Urine",0,148,"BeforeAfter"
"MIF008",2022-08-09,"Urine",0,150,"BeforeAfter"
"MIF008",2022-08-12,"Urine",0,149,"BeforeAfter"
"MIF008",2022-08-14,"Urine",0,152,"BeforeAfter"
"MIF008",2022-08-16,"Urine",0,142,"BeforeAfter"
"MIF008",2022-08-17,"Urine",0,144,"BeforeAfter"
"MIF008",2022-08-19,"Urine",0,150,"BeforeAfter"
"MIF008",2022-08-21,"Urine",0,155,"BeforeAfter"
"MIF008",2022-08-23,"Urine",0,159,"BeforeAfter"
"MIF008",2022-08-25,"Urine",0,152,"BeforeAfter"
"MIF008",2022-08-27,"Urine",0,162,"BeforeAfter"
"MIF008",2022-09-04,"Urine",0,159,"BeforeAfter"
"MIF008",2022-09-10,"Urine",0,159,"BeforeAfter"
"MIF008",2022-09-17,"Urine",0,165,"BeforeAfter"
"MIF008",2022-09-24,"Urine",0,161,"BeforeAfter"
"MIF008",2022-10-01,"Urine",0,163,"BeforeAfter"
"MIF008",2022-10-08,"Urine",0,164,"BeforeAfter"
"MIF008",2022-10-15,"Urine",0,162,"BeforeAfter"
"MIF008",2023-01-13,"Urine",0,164,"BeforeAfter"
"MIF008",2023-01-16,"Urine",0,162,"BeforeAfter"
"MIF008",2023-01-19,"Urine",0,163,"BeforeAfter"
"MIF008",2023-01-27,"Urine",0,164,"BeforeAfter"
"MIF008",2023-02-03,"Urine",0,161,"BeforeAfter"
"MIF008",2023-02-11,"Urine",0,168,"BeforeAfter"
"MIF008",2023-02-14,"Urine",0,162,"BeforeAfter"
"MIF008",2023-02-18,"Urine",0,163,"BeforeAfter"
"MIF008",2023-02-21,"Urine",0,165,"BeforeAfter"
"MIF008",2023-02-24,"Urine",0,160,"BeforeAfter"
"FAM003",2022-01-06,"Urine",0,181,"BeforeAfter"
"FAM003",2022-06-10,"Urine",0,182,"BeforeAfter"
"FAM003",2022-06-29,"Urine",0,178,"BeforeAfter"
"FAM003",2022-08-15,"Urine",0,173,"BeforeAfter"
"FAM003",2022-08-17,"Urine",0,168,"BeforeAfter"
"FAM003",2022-08-30,"Urine",0,168,"BeforeAfter"
"FAM003",2022-09-13,"Urine",0,176,"BeforeAfter"
"FAM003",2022-11-16,"Urine",0,187,"BeforeAfter"
"FAM003",2022-12-23,"Urine",0,181,"BeforeAfter"
"FAM003",2022-12-31,"Urine",0,184,"BeforeAfter"
"DRF004",2022-11-10,"Urine",0,111,"BeforeAfter"
"DRF004",2022-12-19,"Urine",0,132,"BeforeAfter"
"DRF004",2022-12-30,"Urine",0,130,"BeforeAfter"
"DRF004",2023-01-01,"Urine",0,126,"BeforeAfter"
"DRF004",2023-01-16,"Urine",0,111,"BeforeAfter"
"DRF004",2023-01-21,"Urine",0,108,"BeforeAfter"
"DRF004",2023-01-23,"Urine",0,112,"BeforeAfter"
"DRF004",2023-01-25,"Urine",0,109.5,"BeforeAfter"
"DRF004",2023-01-27,"Urine",0,114,"BeforeAfter"
"DRF004",2023-01-29,"Urine",0,107,"BeforeAfter"
"DRF004",2023-01-31,"Urine",0,113,"BeforeAfter"
"DRF004",2023-02-02,"Urine",0,113,"BeforeAfter"
"DRF004",2023-02-05,"Urine",0,116,"BeforeAfter"
"DRF004",2023-02-07,"Urine",0,113,"BeforeAfter"
"DRF004",2023-02-10,"Urine",0,116,"BeforeAfter"
"DRF004",2023-02-19,"Urine",0,114,"BeforeAfter"
"DRF004",2023-02-22,"Urine",0,114,"BeforeAfter"
"DRF004",2023-02-25,"Urine",0,115,"BeforeAfter"
"DRF004",2023-03-03,"Urine",0,114,"BeforeAfter"
"DRF004",2023-03-05,"Urine",0,114,"BeforeAfter"
"DRF004",2023-03-07,"Urine",0,119,"BeforeAfter"
"DRF004",2023-03-09,"Urine",0,117,"BeforeAfter"
"DRF004",2023-03-11,"Urine",0,118,"BeforeAfter"
"DRF004",2023-03-13,"Urine",0,117,"BeforeAfter"
"DRF004",2023-03-15,"Urine",0,118,"BeforeAfter"
"DRF004",2023-03-17,"Urine",0,120,"BeforeAfter"
"MBF004",2022-11-26,"Urine",0,122,"BeforeAfter"
"MBF004",2022-12-03,"Urine",0,118,"BeforeAfter"
"MBF004",2022-12-19,"Urine",0,121,"BeforeAfter"
"MBF004",2022-12-30,"Urine",0,126,"BeforeAfter"
"MBF004",2023-01-16,"Urine",0,132,"BeforeAfter"
"MBF004",2023-01-21,"Urine",0,124,"BeforeAfter"
"MBF004",2023-02-05,"Urine",0,124,"BeforeAfter"
"MBF004",2023-02-07,"Urine",0,122,"BeforeAfter"
"MBF004",2023-02-10,"Urine",0,122,"BeforeAfter"
"MBF004",2023-02-19,"Urine",0,121,"BeforeAfter"
"MBF004",2023-02-22,"Urine",0,128,"BeforeAfter"
"MBF004",2023-02-25,"Urine",0,129,"BeforeAfter"
"MBF004",2023-03-03,"Urine",0,131,"BeforeAfter"
"MBF004",2023-03-05,"Urine",0,129,"BeforeAfter"
"MBF004",2023-03-07,"Urine",0,127,"BeforeAfter"
"MBF004",2023-03-09,"Urine",0,128,"BeforeAfter"
"MBF004",2023-03-11,"Urine",0,131,"BeforeAfter"
"MBF004",2023-03-13,"Urine",0,124,"BeforeAfter"
"MBF004",2023-03-15,"Urine",0,126,"BeforeAfter"
"MBF004",2023-03-17,"Urine",0,126,"BeforeAfter"
"G10M034",2022-10-16,"Urine",0,138,"BeforeAfter"
"G10M034",2022-10-20,"Urine",0,143,"BeforeAfter"
"G10M034",2022-12-29,"Urine",0,146,"BeforeAfter"
"G10M034",2023-01-05,"Urine",0,148,"BeforeAfter"
"G10M034",2023-01-19,"Urine",0,161,"BeforeAfter"
"G10M034",2023-02-02,"Urine",0,161,"BeforeAfter"
"G10M034",2023-02-16,"Urine",0,162,"BeforeAfter"
"G10M034",2023-03-02,"Urine",0,161,"BeforeAfter"
"G10M034",2023-03-05,"Urine",0,164,"BeforeAfter"
"G10M034",2023-03-11,"Urine",0,157,"BeforeAfter"
"G10M034",2023-03-12,"Urine",0,157,"BeforeAfter"
"GOF025",2022-12-16,"Urine",0,158,"BeforeAfter"
"GOF025",2022-12-31,"Urine",0,162,"BeforeAfter"
"GOF025",2023-01-17,"Urine",0,158,"BeforeAfter"
"GOF025",2023-01-20,"Urine",0,152,"BeforeAfter"
"GOF025",2023-01-22,"Urine",0,149,"BeforeAfter"
"GOF025",2023-01-24,"Urine",0,150,"BeforeAfter"
"GOF025",2023-01-26,"Urine",0,152,"BeforeAfter"
"GOF025",2023-01-29,"Urine",0,152,"BeforeAfter"
"GOF025",2023-01-31,"Urine",0,152,"BeforeAfter"
"GOF025",2023-02-02,"Urine",0,149,"BeforeAfter"
"GOF025",2023-02-05,"Urine",0,150,"BeforeAfter"
"GOF025",2023-02-07,"Urine",0,148,"BeforeAfter"
"GOF025",2023-02-10,"Urine",0,151,"BeforeAfter"
"GOF025",2023-02-19,"Urine",0,150,"BeforeAfter"
"GOF025",2023-02-22,"Urine",0,149,"BeforeAfter"
"GOF025",2023-02-25,"Urine",0,150,"BeforeAfter"
"GOF025",2023-03-03,"Urine",0,140.5,"BeforeAfter"
"GOF025",2023-03-04,"Urine",0,147,"BeforeAfter"
"GOF025",2023-03-05,"Urine",0,152,"BeforeAfter"
"GOF025",2023-03-07,"Urine",0,155,"BeforeAfter"
"GOF025",2023-03-09,"Urine",0,151,"BeforeAfter"
"GOF025",2023-03-11,"Urine",0,152,"BeforeAfter"
"GOF025",2023-03-13,"Urine",0,154,"BeforeAfter"
"GOF025",2023-03-15,"Urine",0,153,"BeforeAfter"
"GOF025",2023-03-17,"Urine",0,155,"BeforeAfter"
"ABF002",2022-12-16,"Urine",0,132,"BeforeAfter"
"ABF002",2022-12-31,"Urine",0,141,"BeforeAfter"
"ABF002",2023-01-10,"Urine",0,139,"BeforeAfter"
"ABF002",2023-01-17,"Urine",0,139,"BeforeAfter"
"ABF002",2023-01-22,"Urine",0,136,"BeforeAfter"
"ABF002",2023-01-24,"Urine",0,136,"BeforeAfter"
"ABF002",2023-01-29,"Urine",0,136,"BeforeAfter"
"ABF002",2023-02-05,"Urine",0,145,"BeforeAfter"
"ABF002",2023-02-07,"Urine",0,143,"BeforeAfter"
"ABF002",2023-02-10,"Urine",0,147,"BeforeAfter"
"ABF002",2023-02-19,"Urine",0,142,"BeforeAfter"
"ABF002",2023-02-22,"Urine",0,143,"BeforeAfter"
"ABF002",2023-02-25,"Urine",0,140,"BeforeAfter"
"ABF002",2023-03-03,"Urine",0,144.5,"BeforeAfter"
"ABF002",2023-03-04,"Urine",0,145,"BeforeAfter"
"ABF002",2023-03-05,"Urine",0,141,"BeforeAfter"
"ABF002",2023-03-07,"Urine",0,147,"BeforeAfter"
"ABF002",2023-03-09,"Urine",0,147,"BeforeAfter"
"ABF002",2023-03-11,"Urine",0,147,"BeforeAfter"
"ABF002",2023-03-13,"Urine",0,148,"BeforeAfter"
"ABF002",2023-03-15,"Urine",0,149,"BeforeAfter"
"ABF002",2023-03-17,"Urine",0,147,"BeforeAfter"
"MOM001",2022-12-22,"Urine",0,233,"BeforeAfter"
"MOM001",2022-12-31,"Urine",0,226,"BeforeAfter"
"MOM001",2023-01-05,"Urine",0,220,"BeforeAfter"
"MOM001",2023-01-19,"Urine",0,231,"BeforeAfter"
"MOM001",2023-02-02,"Urine",0,222,"BeforeAfter"
"MOM001",2023-02-16,"Urine",0,229,"BeforeAfter"
"MOM001",2023-03-02,"Urine",0,228,"BeforeAfter"
"MOM001",2023-03-04,"Urine",0,227,"BeforeAfter"
"MOM001",2023-03-10,"Urine",0,242,"BeforeAfter"
"MOM001",2023-03-18,"Urine",0,237,"BeforeAfter"
