"AnimalID","Sex","IsolationDate","Colony","UrineNumber","Label","ExpName","UrineDate","In","Out","UrineDelay","VolumeCollected","SampleType"
"DRF015","F",2022-05-06,"GUT001",36381,"DC",NA,2023-02-24,"07:34:26","07:52:39",NA,1.8,"Urine"
"DRF015","F",2022-05-06,"GUT001",36543,"DC",NA,2023-03-08,"07:20:00","07:49:35",NA,1.8,"Urine"
"DRF015","F",2022-05-06,"GUT001",37067,"DC",NA,2023-04-13,"07:48:29","08:31:34",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Roms",31495,"Baseline",NA,2022-03-04,"07:45:45","08:07:56",NA,1.1,"Urine"
"RSF008","F",2022-05-06,"Roms",31673,"Baseline",NA,2022-03-17,"07:25:42","07:48:01",NA,0.5,"Urine"
"RSF008","F",2022-05-06,"Roms",31883,"Baseline",NA,2022-04-03,"08:09:44","08:54:01",NA,0.7,"Urine"
"RSF008","F",2022-05-06,"Roms",32235,"DC",NA,2022-04-28,"07:45:55","08:28:09",NA,1.2,"Urine"
"RSF008","F",2022-05-06,"Guinness",32341,"DC",NA,2022-05-07,"07:53:44","08:07:50",NA,0.9,"Urine"
"RSF008","F",2022-05-06,"Guinness",32379,"DC",NA,2022-05-10,"08:01:21","08:24:32",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",32435,"DC",NA,2022-05-13,"08:50:50","08:57:16",NA,0.3,"Urine"
"RSF008","F",2022-05-06,"Guinness",32452,"DC",NA,2022-05-15,"08:07:03","08:25:12",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",32483,"DC",NA,2022-05-17,"07:52:34","07:53:39",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",32529,"DC",NA,2022-05-20,"07:47:53","08:08:58",NA,0.7,"Urine"
"RSF008","F",2022-05-06,"Guinness",32553,"DC",NA,2022-05-22,"08:07:19","08:27:35",NA,0.4,"Urine"
"RSF008","F",2022-05-06,"Guinness",32590,"DC",NA,2022-05-25,"07:50:00","08:10:26",NA,1.6,"Urine"
"RSF008","F",2022-05-06,"Guinness",32630,"DC",NA,2022-05-28,"07:42:33","08:01:43",NA,1.3,"Urine"
"RSF008","F",2022-05-06,"Guinness",32666,"DC",NA,2022-05-31,"08:03:22","08:18:30",NA,0.4,"Urine"
"RSF008","F",2022-05-06,"Guinness",32691,"DC",NA,2022-06-02,"07:55:18","08:07:26",NA,0.5,"Urine"
"RSF008","F",2022-05-06,"Guinness",32715,"DC",NA,2022-06-04,"07:50:34","08:15:41",NA,1.2,"Urine"
"RSF008","F",2022-05-06,"Guinness",32740,"DC",NA,2022-06-06,"08:00:57","08:12:04",NA,0.2,"Urine"
"RSF008","F",2022-05-06,"Guinness",32767,"DC",NA,2022-06-08,"07:50:28","08:16:40",NA,0.4,"Urine"
"RSF008","F",2022-05-06,"Guinness",32788,"DC",NA,2022-06-10,"07:48:37","07:59:49",NA,0.2,"Urine"
"RSF008","F",2022-05-06,"Guinness",32809,"DC",NA,2022-06-12,"07:58:02","08:10:09",NA,1.7,"Urine"
"RSF008","F",2022-05-06,"Guinness",32841,"DC",NA,2022-06-14,"07:55:56","08:29:07",NA,0.2,"Urine"
"RSF008","F",2022-05-06,"Guinness",32862,"DC",NA,2022-06-16,"07:44:34","07:54:45",NA,1,"Urine"
"RSF008","F",2022-05-06,"Guinness",32892,"DC",NA,2022-06-18,"08:00:14","08:45:21",NA,1.7,"Urine"
"RSF008","F",2022-05-06,"Guinness",32925,"DC",NA,2022-06-20,"08:04:33","08:35:42",NA,1.4,"Urine"
"RSF008","F",2022-05-06,"Guinness",32954,"DC",NA,2022-06-22,"07:52:13","08:27:25",NA,1.4,"Urine"
"RSF008","F",2022-05-06,"Guinness",32982,"DC",NA,2022-06-24,"07:59:01","08:34:12",NA,1.5,"Urine"
"RSF008","F",2022-05-06,"Guinness",33076,"DC",NA,2022-06-30,"07:52:08","08:09:16",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",33181,"DC",NA,2022-07-07,"07:52:35","08:20:42",NA,0.5,"Urine"
"RSF008","F",2022-05-06,"Guinness",33280,"DC",NA,2022-07-14,"07:45:05","07:51:14",NA,1.5,"Urine"
"RSF008","F",2022-05-06,"Guinness",33386,"DC",NA,2022-07-21,"07:31:20","07:42:28",NA,1,"Urine"
"RSF008","F",2022-05-06,"Guinness",33491,"DC",NA,2022-07-28,"07:40:25","08:06:30",NA,0.2,"Urine"
"RSF008","F",2022-05-06,"Guinness",33580,"DC",NA,2022-08-04,"07:46:38","08:02:45",NA,0.5,"Urine"
"RSF008","F",2022-05-06,"Guinness",33714,"DC",NA,2022-08-13,"07:44:58","07:57:16",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",33794,"DC",NA,2022-08-18,"07:45:05","08:15:08",NA,0.2,"Urine"
"RSF008","F",2022-05-06,"Guinness",33894,"DC",NA,2022-08-25,"08:05:39","08:30:50",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",33995,"DC",NA,2022-09-02,"07:46:46","08:14:52",NA,0.5,"Urine"
"RSF008","F",2022-05-06,"Guinness",34085,"DC",NA,2022-09-08,"07:58:49","08:21:12",NA,1,"Urine"
"RSF008","F",2022-05-06,"Guinness",34203,"DC",NA,2022-09-16,"07:20:58","07:36:07",NA,0.2,"Urine"
"RSF008","F",2022-05-06,"Guinness",34300,"DC",NA,2022-09-22,"08:10:30","08:20:35",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",34383,"DC",NA,2022-09-29,"07:26:24","07:52:33",NA,1.4,"Urine"
"RSF008","F",2022-05-06,"Guinness",34593,"DC",NA,2022-10-13,"07:32:38","07:36:08",NA,1.6,"Urine"
"RSF008","F",2022-05-06,"Guinness",34623,"Post-Eviction",NA,2022-10-15,"07:27:57","07:53:04",NA,1.5,"Urine"
"RSF008","F",2022-05-06,"Guinness",34652,"Post-Eviction",NA,2022-10-17,"07:34:07","07:40:18",NA,0.4,"Urine"
"RSF008","F",2022-05-06,"Guinness",34681,"DC",NA,2022-10-19,"07:38:41","07:39:46",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",34712,"Post-Eviction",NA,2022-10-21,"07:15:46","07:30:51",NA,1.4,"Urine"
"RSF008","F",2022-05-06,"Guinness",34736,"Post-Eviction",NA,2022-10-23,"07:54:01","08:00:07",NA,1.1,"Urine"
"RSF008","F",2022-05-06,"Guinness",34755,"Post-Eviction",NA,2022-10-25,"07:21:34","07:34:42",NA,0.7,"Urine"
"RSF008","F",2022-05-06,"Guinness",34786,"Post-Eviction",NA,2022-10-27,"07:29:31","07:55:40",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",34981,"Post-Eviction",NA,2022-11-12,"07:30:42","07:35:47",NA,0.9,"Urine"
"RSF008","F",2022-05-06,"Guinness",35132,"DC",NA,2022-11-25,"07:24:26","07:40:50",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",35238,"DC",NA,2022-12-02,"07:24:04","07:55:41",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",35340,"DC",NA,2022-12-09,"06:45:36","07:13:42",NA,0.7,"Urine"
"RSF008","F",2022-05-06,"Guinness",35442,"DC",NA,2022-12-17,"07:25:54","07:40:02",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",35574,"DC",NA,2022-12-29,"07:24:18","07:43:23",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",36835,"Pregnant",NA,2023-03-28,"07:16:16","07:26:50",NA,1.3,"Urine"
"RSF008","F",2022-05-06,"Guinness",36940,"Pregnant",NA,2023-04-04,"07:48:27","08:05:44",NA,1.2,"Urine"
"RSF008","F",2022-05-06,"Guinness",37046,"DC",NA,2023-04-12,"08:01:11","08:23:16",NA,0.5,"Urine"
"RSF008","F",2022-05-06,"Guinness",37132,"DC",NA,2023-04-18,"07:54:30","08:14:00",NA,0.4,"Urine"
"RSF008","F",2022-05-06,"Guinness",37221,"Pregnant",NA,2023-04-24,"07:27:32","07:42:35",NA,0.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",37283,"DC",NA,2023-05-01,"07:15:51","07:49:56",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",37385,"Pregnant",NA,2023-05-08,"07:54:42","08:02:48",NA,0.9,"Urine"
"RSF008","F",2022-05-06,"Guinness",37437,"Post-Partum",NA,2023-05-11,"08:07:23","08:15:29",NA,1.7,"Urine"
"RSF008","F",2022-05-06,"Guinness",37505,"Post-Partum",NA,2023-05-16,"07:15:27","07:42:31",NA,1.2,"Urine"
"RSF008","F",2022-05-06,"Guinness",37536,"Post-Partum",NA,2023-05-18,"07:50:23","08:15:29",NA,0.5,"Urine"
"RSF008","F",2022-05-06,"Guinness",37614,"Post-Partum",NA,2023-05-23,"08:04:18","08:21:24",NA,0.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",37625,"Post-Partum",NA,2023-05-24,"08:00:29","08:21:34",NA,1.1,"Urine"
"RSF008","F",2022-05-06,"Guinness",38036,"Pregnant",NA,2023-06-23,"07:11:03","07:45:16",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",38119,"Pregnant",NA,2023-06-29,"07:43:33","08:00:39",NA,1.6,"Urine"
"RSF008","F",2022-05-06,"Guinness",38202,"Pregnant",NA,2023-07-06,"07:48:40","08:17:46",NA,0.5,"Urine"
"RSF008","F",2022-05-06,"Guinness",38281,"Pregnant",NA,2023-07-13,"07:54:23","08:09:32",NA,0.4,"Urine"
"RSF008","F",2022-05-06,"Guinness",38358,"Pregnant",NA,2023-07-20,"07:16:06","07:45:23",NA,1.5,"Urine"
"RSF008","F",2022-05-06,"Guinness",38417,"Pregnant",NA,2023-07-27,"07:38:11","07:46:17",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",38479,"Pregnant",NA,2023-08-03,"07:39:08","07:47:13",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",38533,"Pregnant",NA,2023-08-09,"07:40:42","07:58:49",NA,1.1,"Urine"
"RSF008","F",2022-05-06,"Guinness",38591,"Pregnant",NA,2023-08-16,"07:51:15","08:08:22",NA,0.7,"Urine"
"RSF008","F",2022-05-06,"Guinness",38652,"Post-Partum",NA,2023-08-20,"07:40:53","08:11:58",NA,1.3,"Urine"
"RSF008","F",2022-05-06,"Guinness",38752,"Post-Partum",NA,2023-08-31,"07:46:01","08:04:34",NA,0.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",38808,"DC",NA,2023-09-06,"07:54:52","08:15:09",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",38868,"Baseline",NA,2023-09-11,"07:50:58","08:34:05",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",39093,"DC",NA,2023-09-27,"06:49:22","07:39:30",NA,1.8,"Urine"
"RSF008","F",2022-05-06,"Guinness",39170,"Post-Eviction",NA,2023-10-07,"07:32:51","07:49:09",NA,1.2,"Urine"
"RSF008","F",2022-05-06,"Guinness",39329,"DC",NA,2023-10-21,"07:00:31","07:20:38",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Goodall",32246,"DC",NA,2022-04-28,"09:08:10","09:40:35",NA,0.6,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32345,"DC",NA,2022-05-07,"07:49:44","08:20:50",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32381,"DC",NA,2022-05-10,"08:03:21","08:24:32",NA,1.5,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32432,"DC",NA,2022-05-13,"08:30:49","08:50:14",NA,1.5,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32453,"DC",NA,2022-05-15,"08:08:03","08:28:12",NA,0.9,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32489,"DC",NA,2022-05-17,"07:55:36","08:23:38",NA,0.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32528,"DC",NA,2022-05-20,"07:46:53","08:08:58",NA,0.3,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32550,"DC",NA,2022-05-22,"08:05:19","08:22:34",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32593,"DC",NA,2022-05-25,"07:45:02","08:10:29",NA,1.3,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32628,"DC",NA,2022-05-28,"07:42:33","08:00:42",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32667,"DC",NA,2022-05-31,"08:06:22","08:18:30",NA,1.2,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32689,"DC",NA,2022-06-02,"07:50:17","08:06:25",NA,0.9,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32719,"DC",NA,2022-06-04,"07:55:34","08:15:41",NA,1.6,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32742,"DC",NA,2022-06-06,"08:03:57","08:29:04",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32761,"DC",NA,2022-06-08,"07:46:28","07:57:38",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32790,"Post-Eviction",NA,2022-06-10,"07:55:36","08:05:49",NA,0.5,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32811,"Post-Eviction",NA,2022-06-12,"07:55:03","08:10:09",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32835,"Post-Eviction",NA,2022-06-14,"07:45:56","08:01:06",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32867,"Post-Eviction",NA,2022-06-16,"07:47:32","08:16:43",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32894,"Post-Eviction",NA,2022-06-18,"08:04:14","08:45:21",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32926,"Post-Eviction",NA,2022-06-20,"08:09:33","08:35:42",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32957,"DC",NA,2022-06-22,"07:56:12","07:59:25",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",32983,"Post-Eviction",NA,2022-06-24,"08:03:01","08:34:12",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",33178,"DC",NA,2022-07-07,"07:49:35","08:02:42",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",33286,"DC",NA,2022-07-14,"07:58:04","08:13:14",NA,0.6,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",33391,"DC",NA,2022-07-21,"07:31:20","07:59:28",NA,1.3,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",33460,"Pregnant",NA,2022-07-26,"07:55:30","08:06:36",NA,1.7,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",33579,"DC",NA,2022-08-04,"07:40:38","07:55:45",NA,1.7,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",33656,"Pregnant",NA,2022-08-09,"08:06:43","08:10:49",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",33723,"DC",NA,2022-08-13,"07:50:56","08:15:14",NA,0.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",33790,"DC",NA,2022-08-18,"07:45:01","08:03:09",NA,0.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",33867,"Pregnant",NA,2022-08-23,"08:01:18","08:20:25",NA,1.5,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",33956,"DC",NA,2022-08-30,"07:56:07","08:25:30",NA,0.5,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",34057,"Pregnant",NA,2022-09-06,"07:50:17","08:25:40",NA,1.3,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",34115,"Post-Partum",NA,2022-09-10,"07:58:27","08:05:54",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",34162,"DC",NA,2022-09-13,"07:35:43","07:53:56",NA,1.5,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",34190,"Post-Partum",NA,2022-09-15,"07:28:35","07:45:51",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",34314,"Post-Partum",NA,2022-09-23,"07:42:28","08:13:34",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",34401,"Post-Partum",NA,2022-09-30,"07:32:59","07:55:06",NA,0.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",34507,"DC",NA,2022-10-07,"07:45:37","07:53:47",NA,1.1,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",34548,"DC",NA,2022-10-10,"07:27:52","07:38:58",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",34798,"DC",NA,2022-10-28,"07:28:56","07:52:22",NA,1.2,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",34888,"Baseline",NA,2022-11-04,"07:07:25","07:40:38",NA,1.6,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",34979,"DC",NA,2022-11-12,"07:35:43","08:10:47",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",35131,"DC",NA,2022-11-25,"07:22:26","07:40:50",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",35241,"DC",NA,2022-12-02,"07:35:24","07:58:41",NA,0.6,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",35344,"DC",NA,2022-12-09,"06:45:36","07:22:27",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",35449,"DC",NA,2022-12-17,"07:20:12","08:06:02",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",35636,"DC",NA,2023-01-04,"07:07:51","07:34:03",NA,1.4,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",35745,"DC",NA,2023-01-11,"06:52:03","07:39:15",NA,1.7,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",35843,"DC",NA,2023-01-18,"07:55:16","08:11:22",NA,1.6,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",35947,"Pregnant (possibly)",NA,2023-01-25,"07:17:22","07:44:27",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",36028,"DC",NA,2023-01-31,"07:43:46","08:26:53",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",36124,"DC",NA,2023-02-07,"07:28:40","07:43:45",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",36234,"DC",NA,2023-02-14,"07:34:04","08:19:12",NA,1.8,"Urine"
"GOF035","F",2022-05-06,"Hoodoo",36334,"DC",NA,2023-02-21,"07:35:12","08:12:15",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"Goodall",32218,"Baseline",NA,2022-04-27,"08:22:19","09:26:25",NA,0.5,"Urine"
"GOF040","F",2022-05-06,"Goodall",32236,"DC",NA,2022-04-28,"07:47:55","08:33:09",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"Hoodoo",32352,"DC",NA,2022-05-07,"07:49:44","09:02:50",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"Hoodoo",32394,"DC",NA,2022-05-10,"08:03:21","09:37:32",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"Hoodoo",32433,"DC",NA,2022-05-13,"08:30:50","08:53:15",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"Hoodoo",32457,"DC",NA,2022-05-15,"08:08:02","08:43:14",NA,0.3,"Urine"
"GOF040","F",2022-05-06,"Hoodoo",32488,"DC",NA,2022-05-17,"07:55:35","08:27:38",NA,1.4,"Urine"
"GOF040","F",2022-05-06,"Hoodoo",32523,"DC",NA,2022-05-20,"07:46:53","08:01:58",NA,0.6,"Urine"
"GOF040","F",2022-05-06,"Hoodoo",32552,"DC",NA,2022-05-22,"08:05:19","08:27:34",NA,1.1,"Urine"
"GOF040","F",2022-05-06,"Hoodoo",32592,"DC",NA,2022-05-25,"07:45:01","08:10:28",NA,1.7,"Urine"
"GOF040","F",2022-05-06,"Hoodoo",32629,"DC",NA,2022-05-28,"07:41:33","08:00:43",NA,0.5,"Urine"
"GOF040","F",2022-05-06,"Hoodoo",32674,"DC",NA,2022-05-31,"08:06:22","09:30:30",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"Hoodoo",32700,"DC",NA,2022-06-02,"07:50:17","09:09:24",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"Hoodoo",32714,"DC",NA,2022-06-04,"07:55:34","08:04:40",NA,1.4,"Urine"
"GOF040","F",2022-05-06,"Hoodoo",32772,"DC",NA,2022-06-08,"07:46:28","09:55:42",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"HDT001",32772,"DC",NA,2022-06-08,"07:46:28","09:55:42",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"HDT001",32797,"Post-Eviction",NA,2022-06-10,"07:55:34","09:12:45",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"HDT001",32821,"Post-Eviction",NA,2022-06-12,"07:55:04","09:11:08",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"HDT001",32844,"Post-Eviction",NA,2022-06-14,"07:48:56","08:48:06",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"HDT001",32868,"Post-Eviction",NA,2022-06-16,"07:47:31","08:27:43",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"HDT001",32899,"Post-Eviction",NA,2022-06-18,"08:04:14","09:15:21",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"HDT001",32922,"Post-Eviction",NA,2022-06-20,"08:00:33","08:35:42",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"HDT001",33011,"Post-Eviction",NA,2022-06-24,"08:04:06","08:34:12",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"HDT001",33012,"Post-Eviction",NA,2022-06-22,"07:56:09","08:35:19",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"HDT001",34088,"Post-Eviction",NA,2022-09-08,"08:10:49","08:37:12",NA,1.1,"Urine"
"GOF040","F",2022-05-06,"HDT001",34728,"Baseline",NA,2022-10-22,"07:52:59","08:04:04",NA,0.8,"Urine"
"GOF040","F",2022-05-06,"HDT001",34778,"Baseline",NA,2022-10-26,"07:39:40","07:58:43",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"HDT001",35775,"DC",NA,2023-01-13,"07:31:43","07:54:54",NA,0.7,"Urine"
"GOF040","F",2022-05-06,"HDT001",35813,"DC",NA,2023-01-16,"07:17:24","07:39:39",NA,1.6,"Urine"
"GOF040","F",2022-05-06,"HDT001",35870,"DC",NA,2023-01-19,"07:48:48","07:56:32",NA,0.5,"Urine"
"GOF040","F",2022-05-06,"HDT001",35987,"DC",NA,2023-01-27,"07:54:59","08:38:04",NA,1.2,"Urine"
"GOF040","F",2022-05-06,"HDT001",36068,"DC",NA,2023-02-03,"07:20:32","07:48:44",NA,1.8,"Urine"
"GOF040","F",2022-05-06,"HDT001",36189,"DC",NA,2023-02-11,"07:29:06","07:47:12",NA,0.9,"Urine"
"GOF040","F",2022-05-06,"HDT001",36289,"DC",NA,2023-02-18,"07:29:56","07:57:10",NA,1.2,"Urine"
"GOF040","F",2022-05-06,"HDT001",36342,"DC",NA,2023-02-21,"07:54:12","09:10:15",NA,0.8,"Urine"
"GOF040","F",2022-05-06,"HDT001",36383,"DC",NA,2023-02-24,"07:22:26","07:39:39",NA,0.8,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32245,"Post-Partum",NA,2022-04-28,"09:10:10","09:26:35",NA,0.3,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32261,"DC",NA,2022-05-01,"08:20:34","08:46:43",NA,1.5,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32275,"DC",NA,2022-05-02,"07:50:22","08:41:25",NA,0.9,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32299,"DC",NA,2022-05-04,"07:55:21","08:15:29",NA,1.8,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32327,"DC",NA,2022-05-06,"08:00:46","08:20:58",NA,0.9,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32638,"DC",NA,2022-05-29,"08:11:57","08:35:06",NA,1.2,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32664,"DC",NA,2022-05-31,"07:48:21","08:18:30",NA,1.8,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32696,"DC",NA,2022-06-02,"08:10:17","08:21:24",NA,1.8,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32713,"DC",NA,2022-06-04,"07:55:34","08:04:40",NA,0.8,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32739,"DC",NA,2022-06-06,"07:58:57","08:12:04",NA,0.8,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32764,"DC",NA,2022-06-08,"07:46:28","08:05:39",NA,1.1,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32793,"DC",NA,2022-06-10,"07:48:35","08:14:47",NA,1.1,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32822,"DC",NA,2022-06-12,"08:53:04","09:23:08",NA,1.8,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32839,"DC",NA,2022-06-14,"07:55:56","08:10:07",NA,0.6,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32869,"DC",NA,2022-06-16,"07:50:31","08:16:43",NA,1.3,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32897,"DC",NA,2022-06-18,"08:17:14","08:45:21",NA,1.7,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32929,"DC",NA,2022-06-20,"08:25:33","08:35:42",NA,1.8,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32959,"DC",NA,2022-06-22,"08:01:12","08:39:05",NA,1.8,"Urine"
"WAF002","F",2022-07-18,"DaVinci",32988,"DC",NA,2022-06-24,"08:25:02","09:01:11",NA,1.8,"Urine"
"WAF002","F",2022-07-18,"DaVinci",33018,"DC",NA,2022-06-26,"09:19:32","09:43:34",NA,1.8,"Urine"
"WAF002","F",2022-07-18,"DaVinci",33044,"DC",NA,2022-06-28,"07:55:29","08:12:36",NA,1.8,"Urine"
"WAF002","F",2022-07-18,"DaVinci",33073,"DC",NA,2022-06-30,"07:58:08","08:10:18",NA,1,"Urine"
"WAF002","F",2022-07-18,"DaVinci",33104,"DC",NA,2022-07-02,"07:41:37","08:10:44",NA,1.8,"Urine"
"WAF002","F",2022-07-18,"DaVinci",33141,"DC",NA,2022-07-04,"08:33:49","08:43:42",NA,1.8,"Urine"
"WAF002","F",2022-07-18,"DaVinci",33171,"Baseline",NA,2022-07-06,"08:08:06","08:34:12",NA,1,"Urine"
"WAF002","F",2022-07-18,"DaVinci",33200,"DC",NA,2022-07-08,"07:55:34","08:26:33",NA,1.8,"Urine"
"WAF002","F",2022-07-18,"DaVinci",33222,"DC",NA,2022-07-10,"09:04:11","09:17:12",NA,1.8,"Urine"
"WAF002","F",2022-07-18,"DaVinci",33256,"DC",NA,2022-07-12,"08:08:41","08:20:48",NA,1.3,"Urine"
"WAF002","F",2022-07-18,"DaVinci",33285,"DC",NA,2022-07-14,"07:06:04","08:15:14",NA,1.8,"Urine"
"WAF002","F",2022-07-18,"DaVinci",33309,"DC",NA,2022-07-16,"07:50:05","08:03:11",NA,1.7,"Urine"
"WAF002","F",2022-07-18,"DaVinci",33346,"DC",NA,2022-07-18,"07:55:51","08:15:51",NA,0.9,"Urine"
"WAF002","F",2022-07-18,"Angol",33346,"DC",NA,2022-07-18,"07:55:51","08:15:51",NA,0.9,"Urine"
"WAF002","F",2022-07-18,"Angol",33385,"DC",NA,2022-07-21,"07:26:20","07:40:28",NA,1,"Urine"
"WAF002","F",2022-07-18,"Angol",33429,"DC",NA,2022-07-24,"08:37:14","08:49:25",NA,1.4,"Urine"
